run_id,section,phase,subphase,page_or_chunk,t_start,t_end,duration_s,rows,notes
20251110_044415,umore,checkpoint,previous,,2025-11-10T03:44:15.937143+00:00,2025-11-10T03:44:15.937143+00:00,1e-06,0,last_modified_remote=
